id;place;rapport;date;M1;M2;M3;M4;allocation;Hippodrome;nbPartants;idHippodrome;nDistance;nAllocation;idFerrure;idJockey;nbPartants;rPoids;idOeillere;iCote
64455;1;1.4;25-11-2016;2a;8a;6a;5a;5000;Wolvega;10;Wolvega;2600;5000;1;799;16;0;0;8
64456;1;1.6;25-11-2016;6a;1a;4a;5a;6000;Wolvega;14;Vincennes;2850;35000;0;6;12;0;0;16
64459;0;0;25-11-2016;4a;5a;8a;0a;6500;Wolvega;12;Mons;1750;7200;5;1014;10;0;0;10
64460;0;0;26-11-2016;7a;1Da;Da;1a;46000;Vincennes;18;Vincennes;2100;50000;0;143;13;0;0;18
64462;1;4;26-11-2016;1a;2a;0m;8a;16000;Vincennes;14;Vincennes;2700;14000;2;9099;13;0;0;28
64463;0;0;26-11-2016;2a;4a;0a;5a;85000;Vincennes;18;Vincennes;2100;82000;2;6;15;0;0;13
64464;1;2.3;26-11-2016;1a;3a;Da;3a;90000;Vincennes;12;Vincennes;2700;85000;2;22;14;0;0;57
64465;1;1.3;26-11-2016;1a;1a;1Da;1a;100000;Vincennes;10;Vincennes;2100;120000;5;360;9;0;0;9
64467;1;1.6;26-11-2016;3a;Dm;1a;2a;44000;Vincennes;12;Vincennes;2700;48000;0;4;12;0;0;12
64469;0;0;26-11-2016;3a;3a;Da;4a;13950;Avenches;6;Avenches;3000;12000;0;2230;9;0;0;9
64471;0;0;26-11-2016;7a;5a;3a;2a;9300;Avenches;10;Avenches;2400;10000;0;3571;9;0;0;12
64472;1;1.1;26-11-2016;1a;3a;1a;1a;7440;Avenches;10;Avenches;2350;8000;0;5557;8;0;0;1
64481;0;0;26-11-2016;3m;1a;3a;3a;25000;Graignes;18;Graignes;3300;25000;2;3502;17;0;0;20
64482;1;1.9;26-11-2016;2a;2a;1a;8a;40000;Graignes;12;Caen;2450;30000;0;157;16;0;0;13
64483;0;0;26-11-2016;1a;10a;3a;Da;22000;Graignes;18;Châteaubriant;3000;13000;1;2404;14;0;0;23
64484;1;2;26-11-2016;Da;1a;1a;2a;40000;Graignes;11;Vincennes;2850;70000;2;28;11;0;0;2
64486;1;1.3;26-11-2016;5a;1a;11a;6a;30000;Graignes;10;Vincennes;2700;120000;0;149;9;0;0;21
64488;1;1.3;26-11-2016;Da;1a;3a;3a;21000;Graignes;13;Meslay-du-Maine;2875;12000;2;1720;16;0;0;4
64505;1;2;27-11-2016;1a;Da;1a;1a;18000;Saint-Malo;14;Meslay-du-Maine;2875;12000;0;836;16;0;0;2
64506;0;0;27-11-2016;1a;Da;7a;Da;18000;Saint-Malo;14;Cabourg;2850;12000;1;28;15;0;0;6
64507;0;0;27-11-2016;Da;1a;2a;Da;18000;Saint-Malo;18;Laval;2875;18000;0;1928;16;0;0;15
64508;1;1.3;27-11-2016;3a;2a;1a;2a;25000;Saint-Malo;18;Vincennes;2850;35000;0;4;12;0;0;12
64509;0;0;27-11-2016;3a;3a;5a;3a;20000;Saint-Malo;16;Laval;2875;6000;1;1883;15;0;0;3
64512;0;0;27-11-2016;Da;2a;2a;Da;16000;Saint-Malo;14;Cherbourg;2625;15000;0;18;14;0;0;3
64513;1;1.3;27-11-2016;1a;1a;1a;1a;6000;Saint-Malo;16;Laval;2875;7000;2;1883;13;0;0;3
64515;0;0;27-11-2016;1a;2a;Da;1a;6000;Angers;16;Argentan;2875;6000;0;7018;15;0;0;3
64517;0;0;27-11-2016;2a;5a;8a;Da;19000;Angers;16;Angers;2350;14000;0;2634;16;0;0;55
64518;1;1.3;27-11-2016;1a;1a;1a;1a;21000;Angers;18;Chatelaillon-La Rochelle;2625;21000;0;29;15;0;0;2
64520;1;1.8;27-11-2016;1a;1a;1a;5a;21000;Angers;18;Mauquenchy;2850;23000;0;6003;18;0;0;2
64521;1;1.8;27-11-2016;3a;Ta;8a;7a;28000;Angers;18;Cabourg;2850;25000;0;220;16;0;0;25
64539;0;0;28-11-2016;3m;3a;8a;6a;55000;Vincennes;18;Meslay-du-Maine;2875;32000;0;2843;18;0;0;16
64541;0;0;28-11-2016;2a;2a;1a;Da;46000;Vincennes;16;Vincennes;2850;44000;0;2;12;0;0;5
64543;1;1.6;28-11-2016;Da;3a;6a;5a;36000;Vincennes;15;Vincennes;2850;38000;0;151;16;0;0;7
64546;0;0;28-11-2016;9a;1a;1a;Da;35000;Vincennes;15;Saint-Brieuc;2575;20000;0;1196;14;0;0;30
64559;0;0;28-11-2016;1a;Aa;2a;1a;25000;Cabourg;16;Le Croisé-Laroche;2700;22000;5;6;16;0;0;6
64560;0;0;28-11-2016;2a;1a;1a;0a;28000;Cabourg;14;Vincennes;2200;34000;2;158;15;0;0;22
64561;0;0;28-11-2016;1a;2a;9a;7a;28000;Cabourg;14;Reims;2600;20000;1;1599;14;0;0;2
64563;0;0;28-11-2016;1a;1a;5a;2a;23000;Cabourg;14;Les Andelys;2525;15000;0;156;12;0;0;6
64566;1;2.6;28-11-2016;Da;1a;5Dista;1a;27000;Cabourg;16;Vincennes;2850;35000;1;3383;12;0;0;13
64584;0;0;29-11-2016;3a;5a;13a;Da;22000;Mauquenchy;16;Vincennes;2100;44000;1;9189;15;0;0;9
64586;0;0;29-11-2016;4a;3a;2a;9a;6000;Mauquenchy;16;La Capelle;2700;6000;0;66;14;0;0;15
64588;1;2.1;29-11-2016;3a;Da;1a;1a;21000;Mauquenchy;16;Vincennes;2850;36000;0;156;14;0;0;12
64589;0;0;29-11-2016;3a;1a;2a;4a;21000;Mauquenchy;16;Angers;2350;15000;0;939;16;0;0;12
64590;0;0;29-11-2016;1a;Da;7a;3a;21000;Mauquenchy;16;La Capelle;2700;18000;0;71;15;0;0;3
64591;0;0;29-11-2016;1a;1a;Da;4a;21000;Mauquenchy;16;Reims;2600;21000;1;71;14;0;0;2
64592;1;1.2;29-11-2016;4a;1a;2a;8a;30000;Mauquenchy;18;Reims;2600;28000;2;4;14;0;0;3
64601;1;2.5;29-11-2016;1a;Da;3a;6a;6000;Mons;16;Mons;2850;6000;0;5008;14;0;0;7
64602;0;0;29-11-2016;3a;5a;1a;2a;6000;Mons;13;Mons;2850;6000;5;528;11;0;0;4
64605;0;0;29-11-2016;5a;1a;1a;6a;5040;Mons;12;Vincennes;2700;66000;0;1696;10;0;0;10
64606;0;0;29-11-2016;1a;1a;1a;3a;6000;Mons;10;Mons;2300;6000;2;4973;10;0;0;1
64607;1;1.2;29-11-2016;5a;1a;2a;1a;6000;Mons;11;Kuurne;2300;1320;0;1014;12;0;0;
64608;1;1.2;29-11-2016;2a;1a;1a;4a;5400;Mons;9;Mons;2300;5400;0;1316;9;0;0;
64609;1;1.4;29-11-2016;6a;4a;1a;1a;58000;Vincennes;11;Vincennes;2700;64000;0;171;15;0;0;10
64611;1;1.4;29-11-2016;3a;1a;4a;1a;36000;Vincennes;16;Vincennes;2850;36000;2;6;16;0;0;4
64612;0;0;29-11-2016;1a;3a;2a;1a;36000;Vincennes;16;Vincennes;2850;34000;0;34;14;0;0;3
64614;1;1.8;29-11-2016;4a;1a;6a;1a;35000;Vincennes;15;Vincennes;2850;34000;0;147;13;0;0;19
64621;1;1.7;30-11-2016;0a;12a;2a;12a;62000;Vincennes;18;Vincennes;2850;55000;0;17395;18;0;0;57
64623;1;2.2;30-11-2016;Da;Da;6a;1a;90000;Vincennes;18;Vincennes;2100;95000;1;34;17;0;0;11
64625;1;1.6;30-11-2016;Da;3a;Da;1a;60000;Vincennes;12;Vincennes;2200;240000;0;140;10;0;0;10
64626;1;1.5;30-11-2016;1a;11a;10a;Da;58000;Vincennes;13;Vincennes;2850;55000;2;2;16;0;0;3
64641;0;0;30-11-2016;0a;14a;2a;Da;30000;Amiens;14;Lisieux;2725;23000;0;1963;18;0;0;129
64642;1;1.6;30-11-2016;3a;9a;1a;4a;22000;Amiens;14;Vincennes;2700;35000;2;219;13;0;0;43
64643;1;1.6;30-11-2016;Dm;1a;3a;2a;20000;Amiens;14;Amiens;2400;15000;2;6501;14;0;0;9
64644;0;0;30-11-2016;8a;1a;2a;Da;20000;Amiens;14;Cabourg;2850;25000;2;1931;16;0;0;2
64645;1;1.4;30-11-2016;6a;0a;3a;9a;21000;Amiens;16;Mauquenchy;2850;22000;0;725;14;0;0;18
64646;1;2.5;30-11-2016;7a;6a;1a;5a;20000;Amiens;12;Vincennes;2850;34000;0;6063;14;0;0;56
64649;1;2.2;30-11-2016;1a;4a;Da;6a;6000;Amiens;11;Amiens;2400;6000;2;3550;12;0;0;5
64668;1;1.2;01-12-2016;4a;3a;1a;2a;22000;Vincennes;14;Vincennes;2200;42000;0;958;8;0;0;49
64670;1;1.4;01-12-2016;1a;4a;1a;4a;36000;Vincennes;15;Vincennes;2850;34000;0;17395;13;0;0;3
64671;0;0;01-12-2016;2a;9a;Da;1a;60000;Vincennes;9;Vincennes;2700;48000;0;142;12;0;0;17
64672;1;2.4;01-12-2016;Da;7a;9a;3a;45000;Vincennes;18;Vincennes;2700;46000;2;2;18;0;0;3
64673;1;3.2;01-12-2016;Da;Da;8a;0a;40000;Vincennes;17;Vincennes;2850;42000;1;1931;15;0;0;14
64694;0;0;02-12-2016;6a;4a;1a;0a;40000;Vincennes;13;Amiens;2900;25000;2;4246;16;0;0;8
64695;0;0;02-12-2016;6a;0a;1a;2a;46000;Vincennes;16;Vincennes;2700;14000;2;2623;14;0;0;4
64696;1;2.3;02-12-2016;Da;1a;2a;6a;40000;Vincennes;13;Vincennes;2700;42000;1;38;14;0;0;3
64697;0;0;02-12-2016;4a;10a;8a;0a;45000;Vincennes;16;Laval;2875;40000;0;953;17;0;0;69
64698;0;0;02-12-2016;1a;1a;1a;1a;80000;Vincennes;10;Vincennes;2200;80000;0;28;7;0;0;1
64700;1;1.8;02-12-2016;4a;7a;1a;4a;22000;Vincennes;11;Enghien;2150;39000;0;6291;11;0;0;25
64708;0;0;02-12-2016;6a;4a;10a;Da;6000;Chartres;16;Argentan;2875;6000;0;9315;16;0;0;24
64709;1;1.9;02-12-2016;1a;Da;1a;2a;19000;Chartres;14;Graignes;2700;20000;0;153;14;0;0;3
64711;1;1.3;02-12-2016;1a;2a;6a;11a;20000;Chartres;14;Laval;2875;19000;2;3190;16;0;0;10
64712;1;2.2;02-12-2016;Da;2a;Da;Da;20000;Chartres;13;Vincennes;2700;42000;0;149;14;0;0;59
64713;0;0;02-12-2016;3a;9a;Da;Da;20000;Chartres;12;Cordemais;2825;17000;0;8156;14;0;0;31
64714;0;0;02-12-2016;1a;2a;9a;4a;20000;Chartres;16;Machecoul;2700;17000;1;2144;16;0;0;4
64715;0;0;02-12-2016;1a;1a;1a;2a;25000;Chartres;16;Laval;2875;20000;2;1063;16;0;0;7
64732;1;1.5;02-12-2016;5a;Da;4a;9a;5000;Wolvega;13;Wolvega;2100;5000;0;784;12;0;0;6
64734;0;0;02-12-2016;Da;8a;1a;3a;4400;Wolvega;11;Wolvega;2100;1540;0;795;13;0;0;
64738;1;1.3;02-12-2016;2a;1a;2a;1a;6600;Wolvega;10;Wolvega;2100;7000;1;1171;10;0;0;3
64739;1;1.4;02-12-2016;2a;10m;9m;9a;6960;Wolvega;8;Mons;1750;7200;2;19;10;0;0;10
64741;0;0;03-12-2016;2a;Da;2a;6a;37000;Vincennes;15;Graignes;2700;30000;0;4022;10;0;0;12
64743;1;1.3;03-12-2016;1a;2a;1a;1a;120000;Vincennes;14;Vincennes;2100;95000;2;6;17;0;0;2
64744;0;0;03-12-2016;Da;Da;5a;9a;54000;Vincennes;17;Vincennes;2700;60000;2;238;8;0;0;32
64745;1;1.5;03-12-2016;1a;1a;3a;Da;90000;Vincennes;18;Vincennes;2850;90000;2;22;12;0;0;6
64749;0;0;03-12-2016;1a;7a;5a;3a;7440;Avenches;7;Avenches;2350;8000;1;2988;8;0;0;10
64750;0;0;03-12-2016;5a;3a;3a;Da;18600;Avenches;7;Avenches;2350;15000;0;2237;6;0;0;3
64751;1;1.1;03-12-2016;1a;1a;3a;1a;8370;Avenches;9;Avenches;2350;8000;0;5557;9;0;0;1
64762;1;1.6;03-12-2016;Da;2a;Da;1a;22000;Marseille-Vivaux;13;Marseille-Borély;3000;40000;0;718;11;0;0;3
64763;0;0;03-12-2016;3a;9a;2a;0a;22000;Marseille-Vivaux;16;Amiens;2900;17000;2;143;13;0;0;6
64764;0;0;03-12-2016;1a;1a;Da;Da;22000;Marseille-Vivaux;16;Marseille-Vivaux;2650;22000;0;707;12;0;0;5
64765;0;0;03-12-2016;1a;4a;5a;Da;20000;Marseille-Vivaux;16;Lyon-La Soie;2700;15000;0;979;12;0;0;10
64766;1;2.8;03-12-2016;Da;1a;Da;Da;20000;Marseille-Vivaux;14;Marseille-Borély;2300;20000;2;728;16;0;0;3
64779;0;0;04-12-2016;1a;7a;1a;7a;85000;Vincennes;10;Laval;2875;40000;0;143;7;0;0;1
64780;0;0;04-12-2016;Da;6a;2a;2a;85000;Vincennes;16;Graignes;2700;40000;0;175;12;0;0;16
64781;1;1.3;04-12-2016;1a;1a;1a;12a;150000;Vincennes;16;Vincennes;2700;110000;2;2;13;0;0;1
64782;1;1.7;04-12-2016;1a;1a;3a;Da;54000;Vincennes;15;Lyon-La Soie;2700;35000;1;1696;12;0;0;2
64783;0;0;04-12-2016;2a;Da;1a;1a;85000;Vincennes;12;Graignes;2700;40000;0;490;11;0;0;5
64784;1;2.1;04-12-2016;8a;Da;1a;10a;50000;Vincennes;16;Vincennes;2700;85000;0;44;15;0;0;126
64786;1;2;04-12-2016;2a;6a;3a;3a;38000;Vincennes;16;Vincennes;2850;36000;1;4;14;0;0;6
64796;0;0;04-12-2016;9a;3a;2a;1a;6000;Toulouse;16;Beaumont-de-Lomagne;2550;22000;2;411;18;0;0;6
64797;0;0;04-12-2016;Da;1a;2a;2a;18000;Toulouse;12;Beaumont-de-Lomagne;2400;18000;0;21;16;0;0;8
64798;1;1.5;04-12-2016;1a;1a;4a;6a;40000;Toulouse;18;Bordeaux - Le Bouscat;2000;20000;1;2578;14;0;0;49
64800;1;1.2;04-12-2016;1a;1a;Da;1a;50000;Toulouse;12;Beaumont-de-Lomagne;2400;40000;1;400;9;0;0;1
64801;1;1.6;04-12-2016;4a;2a;2a;1a;17000;Toulouse;16;Agen;2575;14000;2;461;12;0;0;
64802;0;0;04-12-2016;Da;12a;5a;9a;16000;Toulouse;16;Marseille-Vivaux;2650;22000;2;731;16;0;0;44
64803;0;0;04-12-2016;8a;1a;1a;6a;16000;Toulouse;16;Agen;2575;15000;2;2143;16;0;0;10
64818;0;0;05-12-2016;12a;1a;3a;12a;48000;Vincennes;18;Maure-de-Bretagne;2850;30000;0;2830;18;0;0;10
64820;0;0;05-12-2016;1m;7a;Da;10a;54000;Vincennes;12;Nantes;3000;22000;0;1196;15;0;0;
64822;0;0;05-12-2016;1a;3a;2a;7a;37000;Vincennes;15;Vincennes;2700;36000;0;2;13;0;0;8
64824;0;0;05-12-2016;Dm;Da;2a;1a;22000;Vincennes;18;Cordemais;2825;17000;2;13;14;0;0;4
64838;0;0;05-12-2016;2a;4a;2a;3a;25000;Graignes;18;Le Croisé-Laroche;2825;6000;2;827;15;0;0;3
64839;0;0;05-12-2016;6a;5a;2a;1a;22000;Graignes;14;Vincennes;2700;40000;1;144;17;0;0;47
64840;0;0;05-12-2016;2a;2a;Da;Dm;20000;Graignes;14;Reims;2550;16000;1;562;15;0;0;4
64842;1;1.3;05-12-2016;2a;2a;1a;7m;19000;Graignes;12;Graignes;2700;20000;0;22;13;0;0;3
64845;0;0;05-12-2016;1a;1a;4a;9a;20000;Graignes;14;Chartres;2800;12000;2;1;14;0;0;3
64858;1;1.3;06-12-2016;1a;8a;8a;0a;50000;Vincennes;14;Vincennes;2850;46000;2;17395;15;0;0;5
64860;1;2.1;06-12-2016;1a;Da;Da;Da;38000;Vincennes;18;Vincennes;2850;36000;0;17395;16;0;0;16
64861;1;1.5;06-12-2016;2Da;1a;1a;1a;35000;Vincennes;15;Graignes;2700;22000;0;11777;18;0;0;3
64862;0;0;06-12-2016;Da;2a;Da;6a;35000;Vincennes;13;Vincennes;2850;35000;0;6;14;0;0;9
64887;0;0;07-12-2016;1a;Da;3a;2a;50000;Vincennes;16;Graignes;2700;22000;0;3376;17;0;0;2
64889;0;0;07-12-2016;3a;2a;1a;6a;85000;Vincennes;11;Vincennes;2850;90000;0;2;18;0;0;4
64890;0;0;07-12-2016;10a;Da;1a;3a;42000;Vincennes;15;Mauquenchy;2850;22000;0;18;16;0;0;14
64894;1;1.8;07-12-2016;1a;0a;Da;2a;14000;Vincennes;16;Argentan;2800;18000;5;28;14;0;0;12
64917;1;1.7;07-12-2016;1a;Da;Da;1a;6000;Mons;15;Mons;2300;6000;0;1171;15;0;0;3
64918;1;2;07-12-2016;Da;1a;Da;7a;6000;Mons;16;Mons;2300;6000;0;9161;15;0;0;9
64919;1;1.3;07-12-2016;5a;9a;2a;4a;7200;Mons;13;Vincennes;2700;200000;2;1;9;0;0;33
64920;1;2;07-12-2016;1a;8a;1a;Da;5040;Mons;16;Kuurne;1800;1200;0;531;16;0;0;
64921;1;1.3;07-12-2016;3Dista;4a;2a;2a;6000;Mons;15;Mons;2300;6000;0;1024;16;0;0;4
64922;1;1.4;07-12-2016;5a;1a;3a;2a;6000;Mons;13;Kuurne;2300;1560;0;9161;10;0;0;
64924;1;1.1;07-12-2016;1a;2a;1a;2a;5400;Mons;12;Mons;2850;5400;0;819;11;0;0;4
64925;1;1.3;08-12-2016;1a;2a;6a;0a;95000;Vincennes;14;Vincennes;2700;88000;2;2;17;0;0;8
64927;0;0;08-12-2016;2a;Da;Da;6a;54000;Vincennes;18;Argentan;2875;40000;0;4673;16;0;0;81
64929;1;1.3;08-12-2016;4a;3a;6a;1a;85000;Vincennes;10;Vincennes;2700;100000;2;562;10;0;0;20
64930;1;1.6;08-12-2016;4a;Da;6a;4a;42000;Vincennes;18;Vincennes;2700;46000;0;34;16;0;0;19
64932;1;1.7;08-12-2016;5a;3a;Da;1a;36000;Vincennes;15;Vincennes;2700;48000;0;2;13;0;0;5
64961;0;0;09-12-2016;1a;2a;5a;Da;50000;Vincennes;13;Angers;3125;21000;0;4023;18;0;0;17
64962;1;1.7;09-12-2016;4a;2a;5a;Da;36000;Vincennes;16;Vincennes;2700;40000;0;238;17;0;0;15
64963;0;0;09-12-2016;Da;10a;0a;6a;35000;Vincennes;16;Vincennes;2850;36000;0;44;14;0;0;6
64966;0;0;09-12-2016;10a;7a;5a;6a;22000;Vincennes;14;Vincennes;2700;60000;0;75;18;0;0;212
64982;0;0;09-12-2016;9a;3a;1a;1a;6000;Chartres;16;Saint-Brieuc;2575;24000;0;1893;18;0;0;12
64983;1;1.8;09-12-2016;1a;6a;3a;4a;19000;Chartres;14;Saint-Malo;2950;16000;0;34;14;0;0;4
64985;1;2.2;09-12-2016;3a;9a;3a;Da;20000;Chartres;14;Laval;2875;17000;0;363;13;0;0;
64986;1;1.4;09-12-2016;6a;13a;0a;4a;20000;Chartres;15;Laval;2875;18000;2;3376;16;0;0;37
64987;0;0;09-12-2016;13a;11a;4a;2a;20000;Chartres;15;Maure-de-Bretagne;2850;21000;0;2444;16;0;0;12
64988;1;1.5;09-12-2016;2a;6a;5a;8a;25000;Chartres;16;Laval;2875;25000;2;6;16;0;0;8
64989;0;0;09-12-2016;3a;5a;3a;2a;22000;Marseille-Vivaux;16;Marseille-Borély;2300;23000;1;736;16;0;0;9
64990;0;0;09-12-2016;11a;Da;4a;Da;26000;Marseille-Vivaux;16;Marseille-Vivaux;2650;20000;0;1792;14;0;0;70
64991;1;1.4;09-12-2016;1a;1a;3a;2a;22000;Marseille-Vivaux;16;Marseille-Borély;2300;12000;1;981;14;0;0;3
64992;0;0;09-12-2016;Da;1a;2a;Da;20000;Marseille-Vivaux;16;Lyon-Parilly;2850;21000;0;713;13;0;0;5
64996;0;0;09-12-2016;4a;3a;1a;2a;19000;Marseille-Vivaux;12;Marseille-Vivaux;2650;22000;0;6412;16;0;0;8
64998;0;0;09-12-2016;1a;7a;Da;1a;10000;Wolvega;16;Wolvega;2600;6000;2;784;13;0;0;4
65004;1;1.1;09-12-2016;3a;6a;4a;4a;6500;Wolvega;9;Wolvega;2100;6500;1;799;12;0;0;9
65009;1;1.7;10-12-2016;1a;8a;8a;2a;58000;Vincennes;18;Vincennes;2100;75000;2;8;14;0;0;10
65010;1;1.4;10-12-2016;4a;1a;2a;1a;120000;Vincennes;11;Vincennes;2100;95000;1;5;17;0;0;27
65011;1;1.4;10-12-2016;2a;1a;5a;12a;95000;Vincennes;8;Vincennes;2850;85000;2;22;16;0;0;2
65012;0;0;10-12-2016;6a;2a;3a;1a;35000;Vincennes;16;Vincennes;2850;36000;2;139;16;0;0;35
65013;1;1.4;10-12-2016;1a;7a;1a;1a;48000;Vincennes;15;Vincennes;2700;37000;0;2;15;0;0;3
65046;1;4.8;11-12-2016;5a;Da;3a;Da;50000;Vincennes;12;Vincennes;2700;45000;0;143;17;0;0;34
65047;1;1.3;11-12-2016;0a;4a;Da;1a;120000;Vincennes;11;Vincennes;2700;120000;1;28;18;0;0;8
65048;1;1.3;11-12-2016;1a;2a;1a;2a;240000;Vincennes;15;Vincennes;2700;120000;0;28;9;0;0;1
65049;1;1.8;11-12-2016;2a;Da;3a;5a;75000;Vincennes;15;Vincennes;2850;90000;2;2;18;0;0;10
65050;1;1.2;11-12-2016;2a;1a;1a;1a;120000;Vincennes;17;Vincennes;2100;120000;1;6;9;0;0;1
65051;0;0;11-12-2016;8a;1a;7a;1a;36000;Vincennes;16;Vincennes;2700;42000;0;44;14;0;0;6
65053;0;0;11-12-2016;1a;5a;1a;3a;48000;Vincennes;13;Vincennes;2700;37000;0;34;14;0;0;2
65090;1;2;11-12-2016;3a;6a;4a;Da;32000;Grenade-sur-Garonne;14;Vincennes;2850;55000;1;3291;16;0;0;50
65104;1;1.9;12-12-2016;3a;10a;3a;11a;22000;Vincennes;17;Angers;3150;23000;2;5578;16;0;0;27
65106;1;2.9;12-12-2016;3a;Da;Da;Da;34000;Vincennes;16;Vincennes;2700;36000;0;71;12;0;0;15
65108;1;1.6;12-12-2016;1a;1a;1a;1a;37000;Vincennes;13;Vincennes;2100;36000;0;2;14;0;0;2
65109;1;2;12-12-2016;Da;7a;3a;11a;37000;Vincennes;18;Vincennes;2850;38000;0;238;16;0;0;4
65110;0;0;12-12-2016;Da;8a;6a;10a;50000;Vincennes;13;Vincennes;2700;46000;2;1050;16;0;0;7
65120;1;1.3;12-12-2016;1a;1a;1a;2a;26000;Marseille-Vivaux;12;Marseille-Borély;2300;6000;1;9158;16;0;0;5
65121;0;0;12-12-2016;8a;4a;1a;7a;34000;Marseille-Vivaux;15;Marseille-Vivaux;2650;34000;0;728;15;0;0;12
65122;0;0;12-12-2016;1a;Dm;7a;9a;26000;Marseille-Vivaux;16;Marseille-Borély;3000;15000;0;1036;12;0;0;30
65123;1;1.9;12-12-2016;1a;1a;Da;Da;21000;Marseille-Vivaux;16;Lyon-Parilly;2850;21000;1;719;13;0;0;7
65124;1;2.9;12-12-2016;2a;Da;1a;5a;24000;Marseille-Vivaux;16;Marseille-Borély;3000;30000;0;731;11;0;0;7
65125;1;2.3;12-12-2016;11a;5a;Da;11a;19000;Marseille-Vivaux;11;Marseille-Borély;3000;15000;0;1581;12;0;0;180
65127;0;0;12-12-2016;1a;1a;1a;Da;20000;Marseille-Vivaux;14;Marseille-Vivaux;2650;18000;1;728;14;0;0;2
65128;0;0;12-12-2016;1a;Da;Da;Da;20000;Marseille-Vivaux;13;Marseille-Borély;2300;12000;2;728;14;0;0;12
65132;0;0;13-12-2016;1a;Da;Da;2a;21000;Cabourg;14;Le Croisé-Laroche;2700;15000;0;219;16;0;0;8
65134;1;1.2;13-12-2016;1a;8a;3a;3a;36000;Cabourg;16;Vincennes;2700;42000;0;1198;14;0;0;6
65135;1;1.4;13-12-2016;1a;1a;1a;Da;21000;Cabourg;16;Cabourg;2850;12000;2;1599;15;0;0;7
65136;0;0;13-12-2016;1a;1a;2a;1a;36000;Cabourg;16;Bordeaux - Le Bouscat;2650;15000;2;1561;17;0;0;3
65161;1;2.1;13-12-2016;0a;1a;0a;9a;37000;Vincennes;15;Vincennes;2700;38000;0;1196;18;0;0;117
65165;0;0;13-12-2016;8a;5a;12a;5a;22000;Vincennes;18;Enghien;2150;58000;2;1042;16;0;0;27
65166;1;1.8;13-12-2016;2a;3a;3a;7a;14000;Vincennes;16;Mauquenchy;2850;4000;0;1087;16;0;0;
65172;0;0;14-12-2016;10a;10a;1a;8a;85000;Vincennes;18;Vincennes;2700;85000;0;144;17;0;0;25
65174;1;1.4;14-12-2016;1a;2Dpga;2a;1a;80000;Vincennes;9;Vincennes;2700;64000;1;18;15;0;0;6
65176;1;1.4;14-12-2016;1a;1a;2a;2a;58000;Vincennes;17;Halmstad;1640;80000;0;4705;8;0;0;
65177;0;0;14-12-2016;3a;1Dista;Da;2a;55000;Vincennes;15;Enghien;2150;45000;2;6;15;0;0;2
65179;0;0;14-12-2016;2a;2a;2a;2a;36000;Vincennes;15;Cabourg;2850;23000;0;38;14;0;0;7
65197;1;2.3;14-12-2016;8a;0a;3a;3Da;5000;Gelsenkirchen;13;Lyon-La Soie;2700;35000;1;3;12;0;0;10
65202;0;0;14-12-2016;1a;2a;5a;Da;6000;Mons;16;Mons;2300;6000;0;514;16;0;0;7
65203;0;0;14-12-2016;1a;1a;6a;2a;6000;Mons;15;Mons;2850;6000;0;513;15;0;0;4
65204;1;2.1;14-12-2016;Da;4a;2a;1a;5040;Mons;16;Mons;2300;5040;0;6324;15;0;0;38
65205;1;2.2;14-12-2016;4a;4a;1a;3a;6000;Mons;16;Mons;2300;6000;0;536;16;0;0;5
65207;1;1.2;14-12-2016;1a;1Dista;1Dista;1Dista;5400;Mons;10;Mons;2300;6000;0;522;12;0;0;2
65208;1;1.2;14-12-2016;2a;5a;1a;3a;6000;Mons;12;Mons;2300;6000;2;9161;12;0;0;3
65209;0;0;14-12-2016;1a;1a;1a;1a;5040;Mons;12;Mons;2275;5400;0;513;7;0;0;
65220;1;2.5;15-12-2016;1a;7m;Da;7a;22000;Vincennes;16;Vincennes;2850;22000;2;360;17;0;0;22
65221;1;2.1;15-12-2016;Da;1a;3a;2a;37000;Vincennes;15;Vincennes;2700;37000;0;2;15;0;0;3
65222;1;2.3;15-12-2016;8a;5a;5a;3a;34000;Vincennes;18;Laval;2875;20000;0;2120;16;0;0;8
65224;0;0;15-12-2016;5a;4a;Da;12a;45000;Vincennes;18;Beaumont-de-Lomagne;2550;22000;0;2540;18;0;0;6
65225;1;2.4;15-12-2016;1a;4a;8a;1a;80000;Vincennes;13;Vincennes;2700;60000;2;153;18;0;0;3
65246;0;0;16-12-2016;2a;1a;2a;3a;70000;Vincennes;18;Beaumont-de-Lomagne;2400;20000;2;17537;15;0;0;3
65247;0;0;16-12-2016;2a;Da;1a;2a;45000;Vincennes;18;Vincennes;2850;40000;1;38;13;0;0;3
65250;1;1.2;16-12-2016;1a;9a;Da;1a;34000;Vincennes;16;Châteaubriant;3000;15000;0;623;12;0;0;2
65251;1;1.7;16-12-2016;6a;4a;1a;4Da;34000;Vincennes;16;Vincennes;2700;38000;1;6;18;0;0;7
65252;0;0;16-12-2016;6a;5a;7a;6a;22000;Vincennes;15;Graignes;2700;30000;0;3382;10;0;0;64
65280;1;1.6;16-12-2016;6a;4a;1a;8a;12500;Wolvega;15;Vincennes;2175;58000;2;147;13;0;0;7
65289;1;1.5;17-12-2016;1a;1a;0a;1a;65000;Vincennes;13;Vincennes;2100;50000;2;4;13;0;0;2
65291;0;0;17-12-2016;1a;2a;1a;1a;95000;Vincennes;17;Beaumont-de-Lomagne;2550;40000;0;3291;12;0;0;1
